osmid,y,x,street_count,highway,ref,geometry
472115942,16.4801772,107.5741304,3,,,POINT (107.5741304 16.4801772)
472115948,16.4803083,107.5740204,1,,,POINT (107.5740204 16.4803083)
472115952,16.4799405,107.5737709,3,,,POINT (107.5737709 16.4799405)
472115954,16.479511,107.5739292,3,,,POINT (107.5739292 16.479511)
472115966,16.4797862,107.5734437,3,,,POINT (107.5734437 16.4797862)
472115969,16.4810717,107.5721269,3,,,POINT (107.5721269 16.4810717)
472115974,16.4795522,107.5736207,3,,,POINT (107.5736207 16.4795522)
472116026,16.4831178,107.5729302,1,,,POINT (107.5729302 16.4831178)
472116034,16.4832283,107.5731038,3,,,POINT (107.5731038 16.4832283)
472116047,16.482964,107.573306,3,,,POINT (107.573306 16.482964)
472116063,16.4828253,107.5721783,1,,,POINT (107.5721783 16.4828253)
472116078,16.48144,107.574074,3,,,POINT (107.574074 16.48144)
472116094,16.4782308,107.5730947,3,,,POINT (107.5730947 16.4782308)
472116122,16.4606995,107.5675634,3,,,POINT (107.5675634 16.4606995)
472116202,16.45996,107.5666585,4,,,POINT (107.5666585 16.45996)
472116219,16.4793875,107.5737307,1,,,POINT (107.5737307 16.4793875)
472116240,16.4801453,107.5722642,3,,,POINT (107.5722642 16.4801453)
472116255,16.4793584,107.572974,3,,,POINT (107.572974 16.4793584)
472116289,16.4826124,107.5742096,4,,,POINT (107.5742096 16.4826124)
472116380,16.4599464,107.567493,3,,,POINT (107.567493 16.4599464)
472116394,16.4603663,107.5687825,3,,,POINT (107.5687825 16.4603663)
472116441,16.4600291,107.5677605,3,,,POINT (107.5677605 16.4600291)
472116519,16.4597348,107.5667943,3,,,POINT (107.5667943 16.4597348)
472116529,16.460146,107.5665775,3,,,POINT (107.5665775 16.460146)
472116539,16.460202,107.5665545,1,,,POINT (107.5665545 16.460202)
472116550,16.460109,107.5664975,1,,,POINT (107.5664975 16.460109)
472116563,16.460029,107.5664755,1,,,POINT (107.5664755 16.460029)
472116578,16.459913,107.5665205,3,,,POINT (107.5665205 16.459913)
472116590,16.460046,107.5669115,1,,,POINT (107.5669115 16.460046)
472116599,16.459895,107.5664725,1,,,POINT (107.5664725 16.459895)
472116632,16.4682459,107.559576,3,,,POINT (107.559576 16.4682459)
472116652,16.467932,107.5596967,3,,,POINT (107.5596967 16.467932)
472116665,16.468035,107.5590101,3,,,POINT (107.5590101 16.468035)
472116681,16.4677932,107.5590315,3,,,POINT (107.5590315 16.4677932)
472116732,16.4681558,107.5624271,3,,,POINT (107.5624271 16.4681558)
472116746,16.468894,107.5603592,3,,,POINT (107.5603592 16.468894)
472116760,16.468822,107.5601473,3,,,POINT (107.5601473 16.468822)
472116807,16.4687886,107.5587392,4,,,POINT (107.5587392 16.4687886)
472116831,16.4684413,107.5588518,3,,,POINT (107.5588518 16.4684413)
472116840,16.4687783,107.5629851,3,,,POINT (107.5629851 16.4687783)
472116851,16.4681944,107.563425,3,,,POINT (107.563425 16.4681944)
472116871,16.4678686,107.5629936,1,,,POINT (107.5629936 16.4678686)
472116882,16.4687551,107.5593481,3,,,POINT (107.5593481 16.4687551)
472116898,16.4685416,107.5594445,3,,,POINT (107.5594445 16.4685416)
472116907,16.4686985,107.5599086,3,,,POINT (107.5599086 16.4686985)
472116916,16.4655784,107.5611478,1,,,POINT (107.5611478 16.4655784)
472117061,16.4682665,107.5589134,3,,,POINT (107.5589134 16.4682665)
472117076,16.4681713,107.5583851,3,,,POINT (107.5583851 16.4681713)
472117091,16.4687281,107.5583328,1,,,POINT (107.5583328 16.4687281)
472117112,16.4678343,107.5636986,3,,,POINT (107.5636986 16.4678343)
472117144,16.4676954,107.5634947,1,,,POINT (107.5634947 16.4676954)
472117160,16.468642,107.5593829,3,,,POINT (107.5593829 16.468642)
472117191,16.4650821,107.5627584,3,,,POINT (107.5627584 16.4650821)
472117218,16.4646743,107.5624327,1,,,POINT (107.5624327 16.4646743)
472117234,16.4644801,107.5624674,3,,,POINT (107.5624674 16.4644801)
472117244,16.4669932,107.5631621,3,,,POINT (107.5631621 16.4669932)
472117253,16.4669057,107.5627678,3,,,POINT (107.5627678 16.4669057)
472117345,16.4657457,107.5607749,3,,,POINT (107.5607749 16.4657457)
472117377,16.4654807,107.5608823,3,,,POINT (107.5608823 16.4654807)
472117387,16.4642255,107.5612724,3,,,POINT (107.5612724 16.4642255)
472117556,16.4660672,107.5640446,3,,,POINT (107.5640446 16.4660672)
472117593,16.4662698,107.5643328,3,,,POINT (107.5643328 16.4662698)
472117673,16.4661804,107.5624057,1,,,POINT (107.5624057 16.4661804)
472117682,16.4656325,107.5643128,3,,,POINT (107.5643128 16.4656325)
472117709,16.4647573,107.5636584,1,,,POINT (107.5636584 16.4647573)
472117818,16.4661727,107.5611022,1,,,POINT (107.5611022 16.4661727)
472117894,16.4672143,107.5625801,1,,,POINT (107.5625801 16.4672143)
472117937,16.4676996,107.5630246,1,,,POINT (107.5630246 16.4676996)
472117948,16.4672504,107.5626552,3,,,POINT (107.5626552 16.4672504)
472117986,16.4673636,107.5640633,3,,,POINT (107.5640633 16.4673636)
472118041,16.4671964,107.5638032,1,,,POINT (107.5638032 16.4671964)
472118151,16.4644647,107.5645462,3,,,POINT (107.5645462 16.4644647)
472118162,16.4649508,107.564471,3,,,POINT (107.564471 16.4649508)
472118197,16.4644583,107.5645904,3,,,POINT (107.5645904 16.4644583)
472118253,16.465455,107.563669,3,,,POINT (107.563669 16.465455)
472118262,16.4617146,107.5641868,3,,,POINT (107.5641868 16.4617146)
472118338,16.46501,107.5640794,1,,,POINT (107.5640794 16.46501)
472118366,16.4679982,107.5615997,3,,,POINT (107.5615997 16.4679982)
472118401,16.4686336,107.5700206,1,,,POINT (107.5700206 16.4686336)
472118409,16.4688786,107.5698146,3,,,POINT (107.5698146 16.4688786)
472118418,16.4641843,107.5646427,1,,,POINT (107.5646427 16.4641843)
472118444,16.4650768,107.5644334,3,,,POINT (107.5644334 16.4650768)
472118625,16.4676954,107.5585353,3,,,POINT (107.5585353 16.4676954)
472118650,16.4686527,107.5681882,3,,,POINT (107.5681882 16.4686527)
472118659,16.4684793,107.569643,3,,,POINT (107.569643 16.4684793)
472118667,16.468502,107.567974,3,,,POINT (107.567974 16.468502)
472118677,16.4682143,107.5684816,1,,,POINT (107.5684816 16.4682143)
472118686,16.468294,107.5697879,3,,,POINT (107.5697879 16.468294)
472118697,16.4681397,107.5682349,1,,,POINT (107.5682349 16.4681397)
472118714,16.4677653,107.5669275,3,,,POINT (107.5669275 16.4677653)
472118728,16.4681475,107.5698898,3,,,POINT (107.5698898 16.4681475)
472118741,16.4686516,107.5694928,3,,,POINT (107.5694928 16.4686516)
472118753,16.4687363,107.5694187,3,,,POINT (107.5694187 16.4687363)
472118783,16.4682707,107.567623,4,,,POINT (107.567623 16.4682707)
472118806,16.4687845,107.567243,3,,,POINT (107.567243 16.4687845)
472118817,16.4686252,107.5718149,3,,,POINT (107.5718149 16.4686252)
472118835,16.4689093,107.5716025,4,,,POINT (107.5716025 16.4689093)
472118871,16.4683224,107.5693185,1,,,POINT (107.5693185 16.4683224)
472118889,16.4682966,107.5701205,1,,,POINT (107.5701205 16.4682966)
472118902,16.4687736,107.5683598,3,,,POINT (107.5683598 16.4687736)
472118913,16.4688667,107.5684921,3,,,POINT (107.5684921 16.4688667)
472118925,16.468963,107.5671107,3,,,POINT (107.5671107 16.468963)
472118934,16.4684738,107.567934,3,,,POINT (107.567934 16.4684738)
472118943,16.4683501,107.5664978,3,,,POINT (107.5664978 16.4683501)
472118953,16.4685918,107.5663437,3,,,POINT (107.5663437 16.4685918)
472118981,16.4681856,107.5706031,3,,,POINT (107.5706031 16.4681856)
472118990,16.4684449,107.5719604,3,,,POINT (107.5719604 16.4684449)
472119005,16.4678316,107.5701143,4,,,POINT (107.5701143 16.4678316)
472119014,16.4684938,107.571558,1,,,POINT (107.571558 16.4684938)
472119023,16.4681826,107.571546,1,,,POINT (107.571546 16.4681826)
472119035,16.4683466,107.5708255,3,,,POINT (107.5708255 16.4683466)
472119049,16.4684131,107.5709173,3,,,POINT (107.5709173 16.4684131)
472119066,16.4681378,107.5655198,1,,,POINT (107.5655198 16.4681378)
472119073,16.468,107.565268,3,,,POINT (107.565268 16.468)
472119082,16.4634522,107.569075,1,,,POINT (107.569075 16.4634522)
472119093,16.4632095,107.5690339,3,,,POINT (107.5690339 16.4632095)
472119110,16.4633503,107.5706971,1,,,POINT (107.5706971 16.4633503)
472119150,16.4678356,107.5694396,1,,,POINT (107.5694396 16.4678356)
472119161,16.468143,107.5663302,1,,,POINT (107.5663302 16.468143)
472119202,16.4685333,107.5701231,1,,,POINT (107.5701231 16.4685333)
472119212,16.4677616,107.5693366,3,,,POINT (107.5693366 16.4677616)
472119291,16.4682683,107.5689296,1,,,POINT (107.5689296 16.4682683)
472119304,16.4617335,107.5652674,1,,,POINT (107.5652674 16.4617335)
472119313,16.4613554,107.5654175,3,,,POINT (107.5654175 16.4613554)
472119376,16.4644196,107.5721856,1,,,POINT (107.5721856 16.4644196)
472119431,16.4646107,107.5710589,3,,,POINT (107.5710589 16.4646107)
472119498,16.4639436,107.5703016,1,,,POINT (107.5703016 16.4639436)
472119537,16.4640705,107.5701634,1,,,POINT (107.5701634 16.4640705)
472119559,16.4613143,107.5682822,1,,,POINT (107.5682822 16.4613143)
472119587,16.4614223,107.568824,1,,,POINT (107.568824 16.4614223)
472119628,16.4665636,107.5646722,3,,,POINT (107.5646722 16.4665636)
472119679,16.4672132,107.5651354,1,,,POINT (107.5651354 16.4672132)
472119702,16.4654544,107.5686774,3,,,POINT (107.5686774 16.4654544)
472119737,16.466098,107.5650584,3,,,POINT (107.5650584 16.466098)
472119811,16.4659669,107.565163,3,,,POINT (107.565163 16.4659669)
472119845,16.4654936,107.5655117,3,,,POINT (107.5655117 16.4654936)
472119925,16.4677194,107.5684748,3,,,POINT (107.5684748 16.4677194)
472120015,16.4669933,107.5669793,1,,,POINT (107.5669793 16.4669933)
472120028,16.4673938,107.5687525,1,,,POINT (107.5687525 16.4673938)
472120042,16.4675723,107.5650527,3,,,POINT (107.5650527 16.4675723)
472120208,16.4678002,107.5608811,3,,,POINT (107.5608811 16.4678002)
472120371,16.4650846,107.5649512,3,,,POINT (107.5649512 16.4650846)
472120483,16.4679501,107.5611263,3,,,POINT (107.5611263 16.4679501)
472120549,16.4614557,107.5657663,3,,,POINT (107.5657663 16.4614557)
472120563,16.4618236,107.565608,1,,,POINT (107.565608 16.4618236)
472120593,16.4630638,107.5692681,3,,,POINT (107.5692681 16.4630638)
472120611,16.4614724,107.5668459,3,,,POINT (107.5668459 16.4614724)
472120630,16.4648885,107.5684682,1,,,POINT (107.5684682 16.4648885)
472120648,16.4632541,107.5691313,3,,,POINT (107.5691313 16.4632541)
472120677,16.4628551,107.5652861,1,,,POINT (107.5652861 16.4628551)
472120785,16.4623749,107.5671479,1,,,POINT (107.5671479 16.4623749)
472120940,16.4663096,107.5668386,1,,,POINT (107.5668386 16.4663096)
472120958,16.4624284,107.5651885,1,,,POINT (107.5651885 16.4624284)
472120989,16.4630557,107.5661471,1,,,POINT (107.5661471 16.4630557)
472121027,16.4615444,107.5667372,1,,,POINT (107.5667372 16.4615444)
472121158,16.4617309,107.5673809,3,,,POINT (107.5673809 16.4617309)
472121175,16.4674189,107.5647412,1,,,POINT (107.5647412 16.4674189)
472121196,16.4672924,107.5652636,3,,,POINT (107.5652636 16.4672924)
472121296,16.4633047,107.5691975,1,,,POINT (107.5691975 16.4633047)
472121395,16.4670238,107.568999,3,,,POINT (107.568999 16.4670238)
472121472,16.4662304,107.5692799,3,,,POINT (107.5692799 16.4662304)
472121512,16.4667326,107.5692066,1,,,POINT (107.5692066 16.4667326)
472121564,16.4663598,107.5707105,3,,,POINT (107.5707105 16.4663598)
472121605,16.4660396,107.5689296,1,,,POINT (107.5689296 16.4660396)
472121635,16.4652776,107.5697436,1,,,POINT (107.5697436 16.4652776)
472121644,16.4661309,107.570386,3,,,POINT (107.570386 16.4661309)
472121678,16.4672035,107.5706167,3,,,POINT (107.5706167 16.4672035)
472121689,16.4675018,107.5703753,3,,,POINT (107.5703753 16.4675018)
472121703,16.4667586,107.5697216,1,,,POINT (107.5697216 16.4667586)
472121712,16.4672675,107.5693354,3,,,POINT (107.5693354 16.4672675)
472121728,16.4668552,107.5694653,1,,,POINT (107.5694653 16.4668552)
472121737,16.4671804,107.5692151,3,,,POINT (107.5692151 16.4671804)
472121762,16.4634166,107.5721746,1,,,POINT (107.5721746 16.4634166)
472121783,16.4658548,107.5695589,3,,,POINT (107.5695589 16.4658548)
472121795,16.4657456,107.5693856,1,,,POINT (107.5693856 16.4657456)
472121804,16.463832,107.5684746,1,,,POINT (107.5684746 16.463832)
472121813,16.4645526,107.5680603,1,,,POINT (107.5680603 16.4645526)
472121829,16.4634808,107.5683782,3,,,POINT (107.5683782 16.4634808)
472121838,16.4637699,107.5685869,1,,,POINT (107.5685869 16.4637699)
472121847,16.4646767,107.5704342,3,,,POINT (107.5704342 16.4646767)
472121872,16.4652086,107.5695696,1,,,POINT (107.5695696 16.4652086)
472121886,16.4642351,107.5704611,3,,,POINT (107.5704611 16.4642351)
472121894,16.4639646,107.5714316,1,,,POINT (107.5714316 16.4639646)
472121910,16.4659396,107.5720677,3,,,POINT (107.5720677 16.4659396)
472121975,16.4653621,107.569925,3,,,POINT (107.569925 16.4653621)
472121998,16.4655341,107.571365,3,,,POINT (107.571365 16.4655341)
472122024,16.4655155,107.5668602,4,,,POINT (107.5668602 16.4655155)
472122101,16.4679276,107.5683005,1,,,POINT (107.5683005 16.4679276)
472122192,16.4675866,107.5690986,1,,,POINT (107.5690986 16.4675866)
472122283,16.4630972,107.5693701,1,,,POINT (107.5693701 16.4630972)
472122306,16.4637386,107.5687696,1,,,POINT (107.5687696 16.4637386)
472122408,16.4623281,107.5698625,1,,,POINT (107.5698625 16.4623281)
472122417,16.4625931,107.5696088,1,,,POINT (107.5696088 16.4625931)
472122442,16.4617356,107.5701014,1,,,POINT (107.5701014 16.4617356)
472122451,16.4654571,107.5756822,1,,,POINT (107.5756822 16.4654571)
472122462,16.4655721,107.5756042,3,,,POINT (107.5756042 16.4655721)
472122517,16.466029,107.5753333,3,,,POINT (107.5753333 16.466029)
472122528,16.4659962,107.5752865,3,,,POINT (107.5752865 16.4659962)
472122540,16.4654751,107.5754472,1,,,POINT (107.5754472 16.4654751)
472122574,16.4643462,107.5751949,3,,,POINT (107.5751949 16.4643462)
472122609,16.4656565,107.5748012,3,,,POINT (107.5748012 16.4656565)
472122620,16.4628385,107.5760795,3,,,POINT (107.5760795 16.4628385)
472122637,16.4658943,107.5751409,3,,,POINT (107.5751409 16.4658943)
472122653,16.4654637,107.574939,1,,,POINT (107.574939 16.4654637)
472122662,16.4657268,107.5752551,1,,,POINT (107.5752551 16.4657268)
472122679,16.4657618,107.5749516,3,,,POINT (107.5749516 16.4657618)
472122687,16.4674476,107.5826178,3,,,POINT (107.5826178 16.4674476)
472122696,16.4673833,107.5826688,3,,,POINT (107.5826688 16.4673833)
472122709,16.4673167,107.5808574,3,,,POINT (107.5808574 16.4673167)
472122719,16.4675416,107.5825408,3,,,POINT (107.5825408 16.4675416)
472122744,16.4661304,107.57589,3,,,POINT (107.57589 16.4661304)
472122756,16.4672239,107.5821833,3,,,POINT (107.5821833 16.4672239)
472122765,16.4671081,107.5822852,3,,,POINT (107.5822852 16.4671081)
472122778,16.4668459,107.5777634,3,,,POINT (107.5777634 16.4668459)
472122793,16.4676714,107.5833903,3,,,POINT (107.5833903 16.4676714)
472122828,16.4675036,107.5839231,3,,,POINT (107.5839231 16.4675036)
472122854,16.4676202,107.5834334,3,,,POINT (107.5834334 16.4676202)
472122933,16.4664107,107.5782192,3,,,POINT (107.5782192 16.4664107)
472122981,16.4653609,107.5758708,3,,,POINT (107.5758708 16.4653609)
472123107,16.4649194,107.5768146,3,,,POINT (107.5768146 16.4649194)
472123189,16.4676959,107.5812713,4,,,POINT (107.5812713 16.4676959)
472123254,16.4676445,107.5827098,3,,,POINT (107.5827098 16.4676445)
472123267,16.4672521,107.5824569,3,,,POINT (107.5824569 16.4672521)
472123298,16.4670311,107.5819147,3,,,POINT (107.5819147 16.4670311)
472123361,16.4659474,107.5756133,1,,,POINT (107.5756133 16.4659474)
472123623,16.4656116,107.5756766,3,,,POINT (107.5756766 16.4656116)
472123740,16.467602,107.5832857,1,,,POINT (107.5832857 16.467602)
472123757,16.4677306,107.5831811,3,,,POINT (107.5831811 16.4677306)
472123775,16.4674888,107.5828351,4,,,POINT (107.5828351 16.4674888)
472123823,16.4673044,107.5829704,3,,,POINT (107.5829704 16.4673044)
472123837,16.4670427,107.5825949,3,,,POINT (107.5825949 16.4670427)
472123850,16.4673429,107.5758016,4,,,POINT (107.5758016 16.4673429)
472123881,16.4678052,107.5835807,3,,,POINT (107.5835807 16.4678052)
472123974,16.4666727,107.5748142,4,,,POINT (107.5748142 16.4666727)
472124291,16.4654953,107.5751264,1,,,POINT (107.5751264 16.4654953)
472124331,16.4647154,107.5749146,4,,,POINT (107.5749146 16.4647154)
472124347,16.4643636,107.5793841,3,,,POINT (107.5793841 16.4643636)
472124387,16.4642728,107.5750582,1,,,POINT (107.5750582 16.4642728)
472124434,16.4685086,107.57543,3,,,POINT (107.57543 16.4685086)
472124477,16.4680406,107.5833884,3,,,POINT (107.5833884 16.4680406)
472124516,16.4679441,107.5834895,3,,,POINT (107.5834895 16.4679441)
472124536,16.4679826,107.5810108,3,,,POINT (107.5810108 16.4679826)
472124647,16.4682815,107.5750908,3,,,POINT (107.5750908 16.4682815)
472124714,16.468559,107.5827644,3,,,POINT (107.5827644 16.468559)
472124740,16.4684175,107.5828475,1,,,POINT (107.5828475 16.4684175)
472124817,16.4686199,107.5813184,4,,,POINT (107.5813184 16.4686199)
472124830,16.4682028,107.5807944,4,,,POINT (107.5807944 16.4682028)
472124842,16.4683511,107.5815075,4,,,POINT (107.5815075 16.4683511)
472124857,16.4680883,107.5817116,3,,,POINT (107.5817116 16.4680883)
472124877,16.4678322,107.5790711,4,,,POINT (107.5790711 16.4678322)
472124927,16.4678077,107.5832803,3,,,POINT (107.5832803 16.4678077)
472124947,16.4680451,107.5793856,3,,,POINT (107.5793856 16.4680451)
472124976,16.4686773,107.5827577,3,,,POINT (107.5827577 16.4686773)
472125036,16.4680342,107.5783959,3,,,POINT (107.5783959 16.4680342)
472125130,16.4685047,107.5841508,1,,,POINT (107.5841508 16.4685047)
472125147,16.4688214,107.5841135,3,,,POINT (107.5841135 16.4688214)
472125242,16.4680819,107.5767912,4,,,POINT (107.5767912 16.4680819)
472125257,16.4686683,107.5763566,3,,,POINT (107.5763566 16.4686683)
472125268,16.4688458,107.5811497,3,,,POINT (107.5811497 16.4688458)
472125282,16.4684381,107.5805864,3,,,POINT (107.5805864 16.4684381)
472125364,16.468623,107.5842903,3,,,POINT (107.5842903 16.468623)
472125379,16.4685025,107.5790524,3,,,POINT (107.5790524 16.4685025)
472125418,16.4682752,107.578734,4,,,POINT (107.578734 16.4682752)
472125446,16.4689499,107.583093,1,,,POINT (107.583093 16.4689499)
472125463,16.4687447,107.5804074,3,,,POINT (107.5804074 16.4687447)
472125489,16.4677664,107.5801666,3,,,POINT (107.5801666 16.4677664)
472125575,16.468827,107.5777937,3,,,POINT (107.5777937 16.468827)
472125708,16.4678006,107.5730963,3,,,POINT (107.5730963 16.4678006)
472125729,16.4682559,107.5739358,1,,,POINT (107.5739358 16.4682559)
472125741,16.467964,107.5736863,3,,,POINT (107.5736863 16.467964)
472125761,16.4679929,107.5729431,3,,,POINT (107.5729431 16.4679929)
472125811,16.4678687,107.5731888,1,,,POINT (107.5731888 16.4678687)
472125830,16.4680128,107.5737467,1,,,POINT (107.5737467 16.4680128)
472125857,16.4681015,107.572242,3,,,POINT (107.572242 16.4681015)
472125876,16.4684061,107.5741525,3,,,POINT (107.5741525 16.4684061)
472125893,16.4685902,107.5733203,1,,,POINT (107.5733203 16.4685902)
472125917,16.4679674,107.5753253,3,,,POINT (107.5753253 16.4679674)
472125939,16.4687003,107.5739279,3,,,POINT (107.5739279 16.4687003)
472125964,16.4681262,107.5743662,3,,,POINT (107.5743662 16.4681262)
472125984,16.4683137,107.5733913,3,,,POINT (107.5733913 16.4683137)
472126003,16.4683539,107.5734484,3,,,POINT (107.5734484 16.4683539)
472126044,16.4670817,107.5724016,1,,,POINT (107.5724016 16.4670817)
472126085,16.4673582,107.5741035,3,,,POINT (107.5741035 16.4673582)
472126096,16.4670174,107.573095,3,,,POINT (107.573095 16.4670174)
472126111,16.4676064,107.5739318,3,,,POINT (107.5739318 16.4676064)
472126122,16.4660415,107.5738607,4,,,POINT (107.5738607 16.4660415)
