osmid,y,x,street_count,ref,highway,geometry
4327368457,16.1257137,107.6862732,3,,,POINT (107.6862732 16.1257137)
4327368458,16.1256648,107.6201902,3,,,POINT (107.6201902 16.1256648)
4327368459,16.1256576,107.6653958,3,,,POINT (107.6653958 16.1256576)
4327368474,16.1258608,107.6250637,3,,,POINT (107.6250637 16.1258608)
4327368497,16.1262527,107.6259673,3,,,POINT (107.6259673 16.1262527)
4327368511,16.1264822,107.6888259,3,,,POINT (107.6888259 16.1264822)
4327368512,16.1265343,107.6880575,4,,,POINT (107.6880575 16.1265343)
4327368527,16.1267559,107.6864803,3,,,POINT (107.6864803 16.1267559)
4327368721,16.1278942,107.6631895,3,,,POINT (107.6631895 16.1278942)
4327368737,16.1280715,107.6827061,3,,,POINT (107.6827061 16.1280715)
4327368752,16.1283094,107.6606146,3,,,POINT (107.6606146 16.1283094)
4327368756,16.1285046,107.677156,3,,,POINT (107.677156 16.1285046)
4327368801,16.1289355,107.6598324,1,,,POINT (107.6598324 16.1289355)
4327368831,16.1290013,107.6771286,3,,,POINT (107.6771286 16.1290013)
4327368843,16.1290463,107.6695919,3,,,POINT (107.6695919 16.1290463)
4327368908,16.1295948,107.6780248,3,,,POINT (107.6780248 16.1295948)
4327368946,16.1299555,107.676678,3,,,POINT (107.676678 16.1299555)
4327368947,16.1299645,107.683288,3,,,POINT (107.683288 16.1299645)
4327368966,16.1301378,107.6782915,3,,,POINT (107.6782915 16.1301378)
4327368989,16.130311,107.6710301,3,,,POINT (107.6710301 16.130311)
4327369003,16.1304112,107.6809191,3,,,POINT (107.6809191 16.1304112)
4327369006,16.1304184,107.6711651,3,,,POINT (107.6711651 16.1304184)
4327369012,16.1304982,107.6613354,3,,,POINT (107.6613354 16.1304982)
4327369101,16.1315548,107.6796117,3,,,POINT (107.6796117 16.1315548)
4327369110,16.1317079,107.6626705,3,,,POINT (107.6626705 16.1317079)
4327369156,16.1319966,107.6692379,3,,,POINT (107.6692379 16.1319966)
4327369161,16.1321115,107.6796343,3,,,POINT (107.6796343 16.1321115)
4327369169,16.132177,107.6792406,3,,,POINT (107.6792406 16.132177)
4327369175,16.1322144,107.6281855,3,,,POINT (107.6281855 16.1322144)
4327369187,16.132418,107.6782076,3,,,POINT (107.6782076 16.132418)
4327369222,16.1328275,107.6617733,3,,,POINT (107.6617733 16.1328275)
4327369232,16.1328377,107.674039,3,,,POINT (107.674039 16.1328377)
4327369238,16.1329383,107.6690313,3,,,POINT (107.6690313 16.1329383)
4327369254,16.1330641,107.6800697,3,,,POINT (107.6800697 16.1330641)
4327369309,16.1333071,107.6793582,3,,,POINT (107.6793582 16.1333071)
4327369493,16.1344972,107.6746251,4,,,POINT (107.6746251 16.1344972)
4327369505,16.1347161,107.659995,1,,,POINT (107.659995 16.1347161)
4327369507,16.1347316,107.6748195,3,,,POINT (107.6748195 16.1347316)
4327369518,16.1348857,107.6800376,1,,,POINT (107.6800376 16.1348857)
4327369523,16.1350073,107.673583,3,,,POINT (107.673583 16.1350073)
4327369528,16.1349519,107.6722903,1,,,POINT (107.6722903 16.1349519)
4327369768,16.1381688,107.6901991,1,,,POINT (107.6901991 16.1381688)
4327369849,16.1394674,107.6812888,1,,,POINT (107.6812888 16.1394674)
4327369920,16.1411307,107.684002,3,,,POINT (107.684002 16.1411307)
4327369928,16.1413206,107.6841393,3,,,POINT (107.6841393 16.1413206)
4327369966,16.1421212,107.684718,3,,,POINT (107.684718 16.1421212)
4327369979,16.1424009,107.6841488,3,,,POINT (107.6841488 16.1424009)
4327370432,16.1481717,107.6943929,3,,,POINT (107.6943929 16.1481717)
4327370506,16.1566461,107.7094814,3,,,POINT (107.7094814 16.1566461)
4359915100,16.3799154,107.596682,3,,,POINT (107.596682 16.3799154)
4359922701,16.3731885,107.6007536,3,,,POINT (107.6007536 16.3731885)
4359922702,16.3725555,107.600303,3,,,POINT (107.600303 16.3725555)
4359922709,16.3633226,107.5961725,3,,,POINT (107.5961725 16.3633226)
4359922712,16.3612585,107.5960238,3,,,POINT (107.5960238 16.3612585)
4359923119,16.3609952,107.5973097,3,,,POINT (107.5973097 16.3609952)
4359927271,16.3616876,107.5960997,1,,,POINT (107.5960997 16.3616876)
4359927272,16.3611542,107.5973205,1,,,POINT (107.5973205 16.3611542)
4359929017,16.3649427,107.5945131,1,,,POINT (107.5945131 16.3649427)
4724475244,16.1455943,107.7391583,3,,,POINT (107.7391583 16.1455943)
4724475246,16.145734,107.7445857,3,,,POINT (107.7445857 16.145734)
4724475247,16.1458691,107.7445913,4,,,POINT (107.7445913 16.1458691)
4724475248,16.1458822,107.7428141,3,,,POINT (107.7428141 16.1458822)
4724475253,16.1461285,107.7453332,3,,,POINT (107.7453332 16.1461285)
4724475256,16.14622,107.7393238,3,,,POINT (107.7393238 16.14622)
4724475257,16.1465229,107.7430875,3,,,POINT (107.7430875 16.1465229)
4724475258,16.147013,107.7394953,3,,,POINT (107.7394953 16.147013)
4724475259,16.1470166,107.7383722,3,,,POINT (107.7383722 16.1470166)
4724475260,16.1470917,107.7373781,3,,,POINT (107.7373781 16.1470917)
4724475261,16.1474927,107.7385001,3,,,POINT (107.7385001 16.1474927)
4724475262,16.1476306,107.7374635,4,,,POINT (107.7374635 16.1476306)
4724475263,16.1476748,107.7355416,3,,,POINT (107.7355416 16.1476748)
4724475265,16.1478906,107.7386103,3,,,POINT (107.7386103 16.1478906)
4724475267,16.1481021,107.7357307,3,,,POINT (107.7357307 16.1481021)
4724475312,16.1448246,107.7436665,3,,,POINT (107.7436665 16.1448246)
4724475320,16.1450232,107.744504,3,,,POINT (107.744504 16.1450232)
4724475321,16.1450828,107.7426118,3,,,POINT (107.7426118 16.1450828)
4724475326,16.145485,107.739179,3,,,POINT (107.739179 16.145485)
4795923003,16.1603184,107.7131619,4,,,POINT (107.7131619 16.1603184)
4795923008,16.1620548,107.7091627,3,,,POINT (107.7091627 16.1620548)
4795923010,16.1626783,107.707894,4,,,POINT (107.707894 16.1626783)
4795923439,16.162167,107.6929229,3,,,POINT (107.6929229 16.162167)
4795923470,16.1681835,107.6847626,3,,,POINT (107.6847626 16.1681835)
4795923476,16.1688481,107.6835396,3,,,POINT (107.6835396 16.1688481)
4795923488,16.1703681,107.6815708,3,,,POINT (107.6815708 16.1703681)
4795923501,16.1699996,107.6794639,3,,,POINT (107.6794639 16.1699996)
4795923503,16.1702572,107.6783281,3,,,POINT (107.6783281 16.1702572)
4795923968,16.1692371,107.6035722,1,,,POINT (107.6035722 16.1692371)
4801814283,16.3832722,107.5951966,3,,,POINT (107.5951966 16.3832722)
4801814306,16.3821339,107.5943771,3,,,POINT (107.5943771 16.3821339)
4801814312,16.3809862,107.5947467,3,,,POINT (107.5947467 16.3809862)
4801814354,16.3584938,107.6098938,3,,,POINT (107.6098938 16.3584938)
4801814380,16.3611255,107.6246841,3,,,POINT (107.6246841 16.3611255)
4801814382,16.3633285,107.6254914,3,,,POINT (107.6254914 16.3633285)
4801814385,16.3665557,107.6251239,3,,,POINT (107.6251239 16.3665557)
4830239010,16.1082505,107.4169037,3,,,POINT (107.4169037 16.1082505)
4836370660,16.3415234,107.4358136,3,,,POINT (107.4358136 16.3415234)
4836370671,16.341787,107.4423869,3,,,POINT (107.4423869 16.341787)
4836370692,16.3543159,107.4489853,3,,,POINT (107.4489853 16.3543159)
4836370725,16.3531157,107.4820742,3,,,POINT (107.4820742 16.3531157)
4836370745,16.3496409,107.5029404,3,,,POINT (107.5029404 16.3496409)
4836370748,16.3526711,107.5072344,3,,,POINT (107.5072344 16.3526711)
4836370782,16.3649643,107.5397188,3,,,POINT (107.5397188 16.3649643)
4836968538,16.3464826,107.7423328,3,,,POINT (107.7423328 16.3464826)
4836968543,16.3512376,107.7420699,3,,,POINT (107.7420699 16.3512376)
4836968546,16.3552538,107.7416247,3,,,POINT (107.7416247 16.3552538)
4836968548,16.3569988,107.7413726,3,,,POINT (107.7413726 16.3569988)
4836968549,16.3588634,107.7435841,3,,,POINT (107.7435841 16.3588634)
4836968557,16.3440272,107.7423543,3,,,POINT (107.7423543 16.3440272)
4836968558,16.3406094,107.7421514,3,,,POINT (107.7421514 16.3406094)
4836968559,16.3411675,107.7431746,4,,,POINT (107.7431746 16.3411675)
4837124664,16.37702,107.6017897,3,,,POINT (107.6017897 16.37702)
4850956351,16.3678609,107.7275786,3,,,POINT (107.7275786 16.3678609)
4850956355,16.3671561,107.7270461,3,,,POINT (107.7270461 16.3671561)
4850956366,16.3661606,107.7249924,3,,,POINT (107.7249924 16.3661606)
4850956371,16.3645101,107.7311048,3,,,POINT (107.7311048 16.3645101)
4850956373,16.3638029,107.7302281,3,,,POINT (107.7302281 16.3638029)
4850956376,16.3634103,107.7290383,3,,,POINT (107.7290383 16.3634103)
4850956383,16.3612233,107.729252,3,,,POINT (107.729252 16.3612233)
4850956385,16.3598856,107.7295504,3,,,POINT (107.7295504 16.3598856)
4850956389,16.3587923,107.7297232,3,,,POINT (107.7297232 16.3587923)
4850956392,16.3574211,107.7287705,3,,,POINT (107.7287705 16.3574211)
4850956398,16.3556645,107.7262394,3,,,POINT (107.7262394 16.3556645)
4853144896,16.367938,107.6738767,3,,,POINT (107.6738767 16.367938)
4853145026,16.3639925,107.6733381,1,,,POINT (107.6733381 16.3639925)
4853169562,16.3385927,107.6701667,3,,,POINT (107.6701667 16.3385927)
4853169563,16.3386028,107.6699081,3,,,POINT (107.6699081 16.3386028)
4853169590,16.3315914,107.6691356,4,,,POINT (107.6691356 16.3315914)
4853169591,16.3321572,107.6702716,3,,,POINT (107.6702716 16.3321572)
4853169592,16.3314884,107.6692751,4,,,POINT (107.6692751 16.3314884)
4853170037,16.3312651,107.669023,3,,,POINT (107.669023 16.3312651)
4856273896,16.1821086,107.679985,3,,,POINT (107.679985 16.1821086)
4856274050,16.1937928,107.6727658,1,,,POINT (107.6727658 16.1937928)
4856274051,16.1823121,107.6785808,3,,,POINT (107.6785808 16.1823121)
4856274054,16.1807141,107.6781611,3,,,POINT (107.6781611 16.1807141)
4856274058,16.1839118,107.6780417,1,,,POINT (107.6780417 16.1839118)
4856274070,16.1738294,107.6817781,3,,,POINT (107.6817781 16.1738294)
4856274077,16.1715418,107.6816117,3,,,POINT (107.6816117 16.1715418)
4856274079,16.1703608,107.6824163,3,,,POINT (107.6824163 16.1703608)
4856278200,16.1700876,107.6773322,3,,,POINT (107.6773322 16.1700876)
4856278204,16.1709699,107.6741337,3,,,POINT (107.6741337 16.1709699)
4856278211,16.1709054,107.6729467,3,,,POINT (107.6729467 16.1709054)
4856279023,16.1695222,107.6770841,4,,,POINT (107.6770841 16.1695222)
4856279034,16.1669499,107.6807266,3,,,POINT (107.6807266 16.1669499)
4889201504,16.1651693,107.7116413,3,,,POINT (107.7116413 16.1651693)
4889201516,16.1726856,107.7059167,3,,,POINT (107.7059167 16.1726856)
4889209238,16.1681108,107.6881528,3,,,POINT (107.6881528 16.1681108)
4889224597,16.1462358,107.7298431,3,,,POINT (107.7298431 16.1462358)
4889224605,16.144257,107.7267873,3,,,POINT (107.7267873 16.144257)
4889224614,16.1438674,107.7363861,3,,,POINT (107.7363861 16.1438674)
4889224964,16.1304344,107.7512314,1,,,POINT (107.7512314 16.1304344)
4889224967,16.1829108,107.7182935,3,,,POINT (107.7182935 16.1829108)
4889224980,16.1995989,107.7148203,3,,,POINT (107.7148203 16.1995989)
4889225017,16.2082955,107.6942824,3,,,POINT (107.6942824 16.2082955)
4889225045,16.2137889,107.6802516,1,,,POINT (107.6802516 16.2137889)
5054282213,16.2987986,107.7652604,4,,,POINT (107.7652604 16.2987986)
5938041868,16.1635119,107.7205517,3,,,POINT (107.7205517 16.1635119)
5938041881,16.1657026,107.7193053,3,,,POINT (107.7193053 16.1657026)
5938042884,16.1463006,107.7351768,1,,,POINT (107.7351768 16.1463006)
5954439438,16.2085115,107.722081,3,Khe Tre,motorway_junction,POINT (107.722081 16.2085115)
5954496008,16.1671351,107.7091351,3,,,POINT (107.7091351 16.1671351)
5954496010,16.1645629,107.7097612,3,,,POINT (107.7097612 16.1645629)
5954496011,16.1651955,107.7085768,3,,,POINT (107.7085768 16.1651955)
5954496013,16.1606454,107.7124029,3,,,POINT (107.7124029 16.1606454)
5954496014,16.1602722,107.7121164,3,,,POINT (107.7121164 16.1602722)
5954496019,16.1590176,107.7102198,3,,,POINT (107.7102198 16.1590176)
5954496021,16.1577962,107.7087353,3,,,POINT (107.7087353 16.1577962)
5954496022,16.1569888,107.7074464,3,,,POINT (107.7074464 16.1569888)
5954496024,16.1559155,107.7087148,3,,,POINT (107.7087148 16.1559155)
5954496025,16.1605302,107.7126852,3,,,POINT (107.7126852 16.1605302)
5954496026,16.161268,107.7141245,1,,,POINT (107.7141245 16.161268)
5954496032,16.1799212,107.7186102,3,,,POINT (107.7186102 16.1799212)
5954496035,16.1845619,107.7233647,3,,,POINT (107.7233647 16.1845619)
5954496036,16.1803117,107.7211559,1,,,POINT (107.7211559 16.1803117)
5954496040,16.1749364,107.717959,3,,,POINT (107.717959 16.1749364)
5954496198,16.1455936,107.7326558,3,,,POINT (107.7326558 16.1455936)
5954496201,16.1435948,107.7326225,3,,,POINT (107.7326225 16.1435948)
5954496205,16.1463487,107.7316948,3,,,POINT (107.7316948 16.1463487)
5954496206,16.1452178,107.7315558,1,,,POINT (107.7315558 16.1452178)
5954496207,16.1461215,107.7316669,3,,,POINT (107.7316669 16.1461215)
5954496250,16.1850997,107.7249027,3,,,POINT (107.7249027 16.1850997)
5954527281,16.3358545,107.7449223,3,,,POINT (107.7449223 16.3358545)
5954534985,16.3349026,107.7430617,1,,,POINT (107.7430617 16.3349026)
5954534986,16.3350077,107.745544,4,,,POINT (107.745544 16.3350077)
5954534988,16.3354134,107.7441588,3,,,POINT (107.7441588 16.3354134)
5954534990,16.3362555,107.7437555,1,,,POINT (107.7437555 16.3362555)
5954534992,16.334559,107.745664,3,,,POINT (107.745664 16.334559)
5954534997,16.3318214,107.7471272,3,,,POINT (107.7471272 16.3318214)
5954535000,16.3300062,107.7485245,3,,,POINT (107.7485245 16.3300062)
5954535016,16.3296072,107.7458523,4,,,POINT (107.7458523 16.3296072)
5954535025,16.3312071,107.7452825,3,,,POINT (107.7452825 16.3312071)
5954535030,16.3312878,107.7438675,3,,,POINT (107.7438675 16.3312878)
5954535037,16.3329846,107.7426567,3,,,POINT (107.7426567 16.3329846)
5954535038,16.3344415,107.7453745,1,,,POINT (107.7453745 16.3344415)
5954535039,16.3238956,107.7396281,3,,,POINT (107.7396281 16.3238956)
6150022594,16.3750386,107.5626733,3,,,POINT (107.5626733 16.3750386)
6150022616,16.3741296,107.5586629,3,,,POINT (107.5586629 16.3741296)
6150022618,16.3736327,107.5573393,3,,,POINT (107.5573393 16.3736327)
6150022633,16.3727554,107.5550714,3,,,POINT (107.5550714 16.3727554)
6720541228,16.1762709,107.7217443,2,,,POINT (107.7217443 16.1762709)
6720541249,16.1853263,107.7256558,2,,,POINT (107.7256558 16.1853263)
6720603206,16.2070933,107.7228111,3,,,POINT (107.7228111 16.2070933)
6720603208,16.2093392,107.7220666,3,,,POINT (107.7220666 16.2093392)
6720603227,16.2089962,107.7211384,3,,,POINT (107.7211384 16.2089962)
6720603235,16.2097373,107.7212499,3,Khe Tre,motorway_junction,POINT (107.7212499 16.2097373)
6720603291,16.2065666,107.7227918,3,,,POINT (107.7227918 16.2065666)
6720603327,16.207383,107.723387,3,,,POINT (107.723387 16.207383)
6722796416,16.3355215,107.7461199,4,,,POINT (107.7461199 16.3355215)
6722796419,16.335086,107.7454865,4,,,POINT (107.7454865 16.335086)
6722796421,16.3346039,107.7449743,3,,,POINT (107.7449743 16.3346039)
6722796423,16.3335652,107.7433261,3,,,POINT (107.7433261 16.3335652)
6722796424,16.3334984,107.7433778,3,,,POINT (107.7433778 16.3334984)
6722796439,16.3311011,107.7411904,4,,,POINT (107.7411904 16.3311011)
6722796440,16.3310759,107.7412701,3,,,POINT (107.7412701 16.3310759)
6722796449,16.3292769,107.7407713,3,,,POINT (107.7407713 16.3292769)
6722796452,16.3280759,107.7405063,3,,,POINT (107.7405063 16.3280759)
6722796453,16.3280585,107.7405837,3,,,POINT (107.7405837 16.3280585)
6722796463,16.3239164,107.7395445,4,,,POINT (107.7395445 16.3239164)
6722796466,16.32316,107.7393903,3,,,POINT (107.7393903 16.32316)
6722796481,16.3197062,107.7397935,3,,,POINT (107.7397935 16.3197062)
6722813602,16.3186467,107.7390364,3,,,POINT (107.7390364 16.3186467)
6738430101,16.3255347,107.7657444,3,,,POINT (107.7657444 16.3255347)
6738430102,16.3254578,107.765719,3,,,POINT (107.765719 16.3254578)
6738430106,16.3260764,107.7636828,3,,,POINT (107.7636828 16.3260764)
6738430107,16.3260139,107.7636634,3,,,POINT (107.7636634 16.3260139)
6738430114,16.3273314,107.759319,3,,,POINT (107.759319 16.3273314)
6738430116,16.3272706,107.7592984,3,,,POINT (107.7592984 16.3272706)
6738430117,16.3275013,107.7587775,3,,,POINT (107.7587775 16.3275013)
6738430118,16.3277356,107.7579882,3,,,POINT (107.7579882 16.3277356)
6738430147,16.3327509,107.7483469,3,,,POINT (107.7483469 16.3327509)
6738430148,16.332707,107.7482947,3,,,POINT (107.7482947 16.332707)
6738430153,16.3352387,107.7464234,3,,,POINT (107.7464234 16.3352387)
6738430166,16.3406507,107.7422188,4,,,POINT (107.7422188 16.3406507)
6738430179,16.3439144,107.7405536,3,,,POINT (107.7405536 16.3439144)
6738430183,16.3462748,107.7398865,3,,,POINT (107.7398865 16.3462748)
6738430192,16.3501528,107.7387502,3,,,POINT (107.7387502 16.3501528)
6738430197,16.351928,107.7382133,3,,,POINT (107.7382133 16.351928)
6738430201,16.3530975,107.7378143,4,,,POINT (107.7378143 16.3530975)
6738430202,16.353077,107.7377551,3,,,POINT (107.7377551 16.353077)
6738430206,16.3546936,107.7372675,3,,,POINT (107.7372675 16.3546936)
6738430210,16.3564386,107.736691,3,,,POINT (107.736691 16.3564386)
6738430213,16.3573979,107.7363571,3,,,POINT (107.7363571 16.3573979)
6738430227,16.360904,107.7343365,4,,,POINT (107.7343365 16.360904)
6738470160,16.3615025,107.7338238,3,,,POINT (107.7338238 16.3615025)
6738470168,16.3632106,107.7323267,3,,,POINT (107.7323267 16.3632106)
6738470169,16.3637182,107.7319038,3,,,POINT (107.7319038 16.3637182)
6738470170,16.3636664,107.7318415,3,,,POINT (107.7318415 16.3636664)
6738470171,16.3645864,107.7311587,3,,,POINT (107.7311587 16.3645864)
6738470174,16.3650446,107.7307194,4,,,POINT (107.7307194 16.3650446)
6738495189,16.3692134,107.7261314,3,,,POINT (107.7261314 16.3692134)
6738495191,16.3716153,107.7236912,4,,,POINT (107.7236912 16.3716153)
6738495192,16.3715632,107.7236275,4,,,POINT (107.7236275 16.3715632)
6903116767,16.3346795,107.7449184,3,,,POINT (107.7449184 16.3346795)
6903116768,16.3354537,107.7462597,3,,,POINT (107.7462597 16.3354537)
6903116769,16.3355583,107.74618,3,,,POINT (107.74618 16.3355583)
7122325414,16.3527768,107.715776,3,,,POINT (107.715776 16.3527768)
7122325450,16.3301268,107.7105135,3,,,POINT (107.7105135 16.3301268)
7122325537,16.2944814,107.6996975,3,,,POINT (107.6996975 16.2944814)
7122325555,16.2895203,107.6958525,3,,,POINT (107.6958525 16.2895203)
7122325572,16.2832682,107.6927486,4,,,POINT (107.6927486 16.2832682)
7122325590,16.2842373,107.6993394,4,,,POINT (107.6993394 16.2842373)
7122325594,16.2924244,107.6985079,4,,,POINT (107.6985079 16.2924244)
7122325601,16.2908808,107.6999606,3,,,POINT (107.6999606 16.2908808)
7122325620,16.2859468,107.7004337,3,,,POINT (107.7004337 16.2859468)
7122325665,16.2481715,107.689851,3,,,POINT (107.689851 16.2481715)
7122325688,16.2565011,107.6982714,3,,,POINT (107.6982714 16.2565011)
7122326001,16.3148819,107.6259823,4,,,POINT (107.6259823 16.3148819)
7122326002,16.3137195,107.6255143,3,,,POINT (107.6255143 16.3137195)
7122326046,16.2819768,107.6655436,1,,,POINT (107.6655436 16.2819768)
7122326077,16.298325,107.661944,1,,,POINT (107.661944 16.298325)
7122326114,16.2911783,107.6650125,3,,,POINT (107.6650125 16.2911783)
7122329856,16.3741682,107.5877219,4,,,POINT (107.5877219 16.3741682)
7623305931,16.2514186,107.6937872,1,,,POINT (107.6937872 16.2514186)
7623305932,16.2523625,107.6979149,3,,,POINT (107.6979149 16.2523625)
7623305943,16.2633304,107.6716804,1,,,POINT (107.6716804 16.2633304)
7623306189,16.2726693,107.6819184,1,,,POINT (107.6819184 16.2726693)
7623306198,16.2721569,107.6813471,3,,,POINT (107.6813471 16.2721569)
7623306259,16.2627948,107.6887178,3,,,POINT (107.6887178 16.2627948)
7623306318,16.2602083,107.7021796,3,,,POINT (107.7021796 16.2602083)
7730062693,16.3010636,107.3922965,3,,,POINT (107.3922965 16.3010636)
7730062695,16.2971112,107.3922291,3,,,POINT (107.3922291 16.2971112)
7730062716,16.2970198,107.3899171,3,,,POINT (107.3899171 16.2970198)
7730062727,16.2970333,107.3924813,3,,,POINT (107.3924813 16.2970333)
7730062746,16.2971054,107.3900284,3,,,POINT (107.3900284 16.2971054)
7730259532,16.1041898,107.3927279,3,,,POINT (107.3927279 16.1041898)
